query,url
Rotten Tomatoes Six Degrees of Separation 1993,https://www.rottentomatoes.com/m/six_degrees_of_separation
Rotten Tomatoes Nell 1994,https://www.rottentomatoes.com/m/nell
Rotten Tomatoes Tom Viv 1994,https://www.rottentomatoes.com/m/tom_and_viv
Rotten Tomatoes Little Women 1994,https://www.rottentomatoes.com/m/1058517-little_women
Rotten Tomatoes The Client 1994,https://www.rottentomatoes.com/m/client
Rotten Tomatoes Casino 1995,https://www.rottentomatoes.com/m/1067987-casino
Rotten Tomatoes The Bridges of Madison County 1995,https://www.rottentomatoes.com/m/bridges_of_madison_county
Rotten Tomatoes Marvins Room 1996,https://www.rottentomatoes.com/m/marvins_room
Rotten Tomatoes Breaking the Waves 1996,https://www.rottentomatoes.com/m/breaking_the_waves
Rotten Tomatoes Afterglow 1997,https://www.rottentomatoes.com/m/afterglow
Rotten Tomatoes Mrs Brown 1997,https://www.rottentomatoes.com/m/mrs_brown
Rotten Tomatoes Central Station 1998,https://www.rottentomatoes.com/m/central_station
Rotten Tomatoes One True Thing 1998,https://www.rottentomatoes.com/m/one_true_thing
Rotten Tomatoes Hilary and Jackie 1998,https://www.rottentomatoes.com/m/hilary_and_jackie
Rotten Tomatoes Tumbleweeds 1999,https://en.wikipedia.org/wiki/Tumbleweeds_(1999_film)
Rotten Tomatoes Music of the Heart 1999,https://www.rottentomatoes.com/m/music_of_the_heart
Rotten Tomatoes The Contender 2000,https://www.rottentomatoes.com/m/1100998-contender
Rotten Tomatoes Requiem for a Dream 2000,https://www.rottentomatoes.com/m/requiem_for_a_dream
Rotten Tomatoes Iris 2001,https://www.rottentomatoes.com/m/1111227-iris
Rotten Tomatoes Bridget Joness Diary 2001,https://www.rottentomatoes.com/m/bridget_jones_diary/reviews?type=all-critics
Rotten Tomatoes Frida 2002,https://www.rottentomatoes.com/m/frida
Rotten Tomatoes Unfaithful 2002,https://www.rottentomatoes.com/m/unfaithful/reviews?type=all-critics
Rotten Tomatoes Whale Rider 2003,https://www.rottentomatoes.com/m/whale_rider
Rotten Tomatoes Somethings Gotta Give 2003,https://www.rottentomatoes.com/m/somethings_gotta_give
Rotten Tomatoes 21 Grams 2003,https://www.rottentomatoes.com/m/21_grams
Rotten Tomatoes Being Julia 2004,https://www.rottentomatoes.com/m/being_julia
Rotten Tomatoes Maria Full of Grace 2004,https://www.rottentomatoes.com/m/maria_full_of_grace
Rotten Tomatoes Mrs Henderson Presents 2005,https://www.rottentomatoes.com/m/mrs_henderson_presents/reviews
Rotten Tomatoes Transamerica 2005,https://www.rottentomatoes.com/m/transamerica
Rotten Tomatoes Pride Prejudice 2005,https://www.rottentomatoes.com/m/1153077-1153077-pride_and_prejudice
Rotten Tomatoes North Country 2005,https://www.rottentomatoes.com/m/north_country
Rotten Tomatoes Volver 2006,https://www.rottentomatoes.com/m/volver
Rotten Tomatoes The Devil Wears Prada 2006,https://www.rottentomatoes.com/m/the_devil_wears_prada
Rotten Tomatoes Elizabeth The Golden Age 2007,https://www.rottentomatoes.com/m/golden_age
Rotten Tomatoes Rachel Getting Married 2008,https://www.rottentomatoes.com/m/rachel_getting_married
Rotten Tomatoes The Last Station 2009,https://www.rottentomatoes.com/m/last_station
Rotten Tomatoes Julie Julia 2009,https://www.rottentomatoes.com/m/julie_and_julia
Rotten Tomatoes Rabbit Hole 2010,https://www.rottentomatoes.com/m/rabbit_hole
Rotten Tomatoes Blue Valentine 2010,https://www.rottentomatoes.com/m/blue_valentine
Rotten Tomatoes Albert Nobbs 2011,https://www.rottentomatoes.com/m/albert_nobbs
Rotten Tomatoes My Week with Marilyn 2011,https://www.rottentomatoes.com/m/my_week_with_marilyn
Rotten Tomatoes The Impossible 2012,https://www.rottentomatoes.com/m/the_impossible_2012
Rotten Tomatoes August Osage County 2013,https://www.rottentomatoes.com/m/august_osage_county
Rotten Tomatoes Two Days One Night 2014,https://www.rottentomatoes.com/m/two_days_one_night
Rotten Tomatoes Gone Girl 2014,https://www.rottentomatoes.com/m/gone_girl
Rotten Tomatoes Wild 2014,https://www.rottentomatoes.com/m/wild_2014
Rotten Tomatoes Joy 2015,https://www.rottentomatoes.com/m/joy_2014
Rotten Tomatoes 45 Years 2015,https://www.rottentomatoes.com/m/45_years
Rotten Tomatoes Elle 2016,https://www.rottentomatoes.com/m/elle_2016
Rotten Tomatoes Loving 2016,https://www.rottentomatoes.com/m/loving_2016
Rotten Tomatoes Jackie 2016,https://www.rottentomatoes.com/m/jackie_2016
Rotten Tomatoes Florence Foster Jenkins 2016,https://www.rottentomatoes.com/m/florence_foster_jenkins_2016
Rotten Tomatoes I Tonya 2017,https://www.rottentomatoes.com/m/i_tonya
Rotten Tomatoes The Wife 2018,https://www.rottentomatoes.com/m/the_wife_2018
Rotten Tomatoes Harriet 2019,https://www.rottentomatoes.com/m/harriet
Rotten Tomatoes Bombshell 2019,https://www.rottentomatoes.com/m/bombshell_2019
Rotten Tomatoes The United States vs Billie Holiday 2020,https://www.rottentomatoes.com/m/the_united_states_vs_billie_holiday
Rotten Tomatoes Pieces of a Woman 2020,https://www.rottentomatoes.com/m/pieces_of_a_woman/reviews?type=all-critics
Rotten Tomatoes Parallel Mothers 2021,https://www.rottentomatoes.com/m/parallel_mothers
Rotten Tomatoes Spencer 2021,https://www.rottentomatoes.com/m/spencer_2021
Rotten Tomatoes Blonde 2022,https://www.rottentomatoes.com/m/blonde
Rotten Tomatoes To Leslie 2022,https://www.rottentomatoes.com/m/to_leslie
Rotten Tomatoes Nyad 2023,https://www.rottentomatoes.com/m/nyad
Rotten Tomatoes The Devil Dancer 1928,https://www.rottentomatoes.com/m/the_devil_dancer
Rotten Tomatoes The Magic Flame 1928,https://www.rottentomatoes.com/m/the_magic_flame
Rotten Tomatoes 4 Devils 1929,https://www.rottentomatoes.com/m/4_devils
Rotten Tomatoes Street Angel 1929,https://www.rottentomatoes.com/m/street_angel
Rotten Tomatoes Hells Angels 1930,https://www.rottentomatoes.com/m/hells_angels
Rotten Tomatoes The Right to Love 1931,https://www.rottentomatoes.com/m/the_right_to_love
Rotten Tomatoes Svengali 1931,https://www.rottentomatoes.com/m/1020664-svengali
Rotten Tomatoes Reunion in Vienna 1933,https://www.imdb.com/title/tt0024496/
Rotten Tomatoes The Sign of the Cross 1933,https://en.wikipedia.org/wiki/The_Sign_of_the_Cross_(1932_film)
Rotten Tomatoes Operator 13 1934,https://www.rottentomatoes.com/m/operator_13_1934
Rotten Tomatoes Barbary Coast 1935,https://www.rottentomatoes.com/m/barbary_coast
Rotten Tomatoes The Crusades 1935,https://www.rottentomatoes.com/m/1057133-crusades
Rotten Tomatoes The General Died at Dawn 1936,https://www.rottentomatoes.com/m/general_died_at_dawn
Rotten Tomatoes The Gorgeous Hussy 1936,https://www.rottentomatoes.com/m/gorgeous_hussy
Rotten Tomatoes The Garden of Allah 1936,https://www.rottentomatoes.com/m/garden_of_allah
Rotten Tomatoes Wings over Honolulu 1937,https://www.rottentomatoes.com/m/wings_over_honolulu
Rotten Tomatoes Army Girl 1938,https://www.rottentomatoes.com/m/army_girl
Rotten Tomatoes The Buccaneer 1938,https://www.rottentomatoes.com/m/the-buccaneer-1938
Rotten Tomatoes Merrily We Live 1938,https://www.rottentomatoes.com/m/merrily_we_live
Rotten Tomatoes Suez 1938,https://www.rottentomatoes.com/m/suez
Rotten Tomatoes Vivacious Lady 1938,https://www.rottentomatoes.com/m/vivacious_lady
Rotten Tomatoes The Young in Heart 1938,https://www.rottentomatoes.com/m/young_in_heart
Rotten Tomatoes Sweethearts 1938,https://www.imdb.com/title/tt0030817/
Rotten Tomatoes The Private Lives of Elizabeth and Essex 1939,https://www.rottentomatoes.com/m/1142171-private_lives_of_elizabeth_and_essex
Rotten Tomatoes Boom Town 1940,https://www.rottentomatoes.com/m/boom_town
Rotten Tomatoes Spring Parade 1940,https://www.rottentomatoes.com/m/spring_parade
Rotten Tomatoes Waterloo Bridge 1940,https://www.rottentomatoes.com/m/waterloo_bridge
Rotten Tomatoes The Thief of Bagdad 1940,https://www.rottentomatoes.com/m/the_thief_of_bagdad_1940
Rotten Tomatoes Bitter Sweet 1940,https://www.rottentomatoes.com/m/1002461-bitter_sweet
Rotten Tomatoes The Blue Bird 1940,https://www.rottentomatoes.com/m/1002687-blue_bird
Rotten Tomatoes Down Argentine Way 1940,https://www.rottentomatoes.com/m/down_argentine_way
Rotten Tomatoes North West Mounted Police 1940,https://www.rottentomatoes.com/m/northwest_mounted_police
Rotten Tomatoes Northwest Passage 1940,https://www.rottentomatoes.com/m/northwest_passage
Rotten Tomatoes The Chocolate Soldier 1941,https://www.rottentomatoes.com/m/chocolate_soldier
Rotten Tomatoes Dr Jekyll and Mr Hyde 1941,https://www.rottentomatoes.com/m/1006207-dr_jekyll_and_mr_hyde
Rotten Tomatoes Sun Valley Serenade 1941,https://www.rottentomatoes.com/m/sun_valley_serenade
Rotten Tomatoes Sundown 1941,https://www.rottentomatoes.com/m/sundown
Rotten Tomatoes That Hamilton Woman 1941,https://www.rottentomatoes.com/m/that_hamilton_woman
Rotten Tomatoes Blood and Sand 1941,https://en.wikipedia.org/wiki/Blood_and_Sand_(1941_film)
Rotten Tomatoes Aloma of the South Seas 1941,https://www.rottentomatoes.com/m/aloma_of_the_south_seas_1941
Rotten Tomatoes Billy the Kid 1941,https://www.rottentomatoes.com/m/billy_the_kid/reviews?type=user
Rotten Tomatoes Dive Bomber 1941,https://www.rottentomatoes.com/m/dive_bomber
Rotten Tomatoes Louisiana Purchase 1941,https://www.rottentomatoes.com/m/louisiana_purchase
Rotten Tomatoes Moontide 1942,https://www.rottentomatoes.com/m/moontide
Rotten Tomatoes Take a Letter Darling 1942,https://www.rottentomatoes.com/m/take-a-letter-darling
Rotten Tomatoes Ten Gentlemen from West Point 1942,https://www.rottentomatoes.com/m/ten-gentlemen-from-west-point
Rotten Tomatoes This Above All 1942,https://www.rottentomatoes.com/m/this-above-all
Rotten Tomatoes The Black Swan 1942,https://www.rottentomatoes.com/m/black_swan
Rotten Tomatoes Arabian Nights 1942,https://www.rottentomatoes.com/m/1097260-arabian_nights/reviews
Rotten Tomatoes Captains of the Clouds 1942,https://www.rottentomatoes.com/m/captains_of_the_clouds
Rotten Tomatoes Jungle Book 1942,https://www.rottentomatoes.com/m/the_jungle_book_1942
Rotten Tomatoes Reap the Wild Wind 1942,https://www.rottentomatoes.com/m/reap_the_wild_wind
Rotten Tomatoes To the Shores of Tripoli 1942,https://www.rottentomatoes.com/m/to_the_shores_of_tripoli
Rotten Tomatoes Corvette K225 1943,https://www.rottentomatoes.com/m/corvette-k225
Rotten Tomatoes Five Graves to Cairo 1943,https://www.rottentomatoes.com/m/five_graves_to_cairo
Rotten Tomatoes Sahara 1943,https://www.rottentomatoes.com/m/1018069-sahara
Rotten Tomatoes Phantom of the Opera 1943,https://www.rottentomatoes.com/m/phantom_of_the_opera_1943
Rotten Tomatoes Hello Frisco Hello 1943,https://www.rottentomatoes.com/m/hello_frisco_hello
Rotten Tomatoes Lassie Come Home 1943,https://www.rottentomatoes.com/m/lassie_come_home
Rotten Tomatoes Thousands Cheer 1943,https://www.rottentomatoes.com/m/thousands_cheer
Rotten Tomatoes Dragon Seed 1944,https://www.rottentomatoes.com/m/dragon_seed
Rotten Tomatoes Thirty Seconds Over Tokyo 1944,https://www.rottentomatoes.com/m/thirty_seconds_over_tokyo
Rotten Tomatoes The Uninvited 1944,https://www.rottentomatoes.com/m/1038526-uninvited
Rotten Tomatoes The White Cliffs of Dover 1944,https://www.rottentomatoes.com/m/white_cliffs_of_dover
Rotten Tomatoes Cover Girl 1944,https://www.rottentomatoes.com/m/1004832-cover_girl
Rotten Tomatoes Home in Indiana 1944,https://www.rottentomatoes.com/m/home-in-indiana
Rotten Tomatoes Kismet 1944,https://www.rottentomatoes.com/m/kismet_1944
Rotten Tomatoes Lady in the Dark 1944,https://www.rottentomatoes.com/m/lady_in_the_dark_1944
Rotten Tomatoes The Spanish Main 1945,https://www.rottentomatoes.com/m/spanish_main
Rotten Tomatoes The Green Years 1946,https://www.rottentomatoes.com/m/the_green_years_1946
Rotten Tomatoes Green Dolphin Street 1947,https://www.rottentomatoes.com/m/green_dolphin_street
Rotten Tomatoes The Ghost and Mrs Muir 1947,https://www.rottentomatoes.com/m/ghost_and_mrs_muir
Rotten Tomatoes Black Narcissus 1947,https://www.rottentomatoes.com/m/black_narcissus
Rotten Tomatoes Mother Wore Tights 1947,https://www.rottentomatoes.com/m/mother-wore-tights
Rotten Tomatoes Portrait of Jennie 1948,https://www.rottentomatoes.com/m/portrait-of-jennie
Rotten Tomatoes Green Grass of Wyoming 1948,https://www.rottentomatoes.com/m/green_grass_of_wyoming
Rotten Tomatoes The Loves of Carmen 1948,https://www.rottentomatoes.com/m/the_loves_of_carmen
Rotten Tomatoes The Three Musketeers 1948,https://www.rottentomatoes.com/m/1021339-three_musketeers/reviews?type=top_critics
Rotten Tomatoes Prince of Foxes 1949,https://www.rottentomatoes.com/m/prince_of_foxes
Rotten Tomatoes She Wore a Yellow Ribbon 1949,https://www.rottentomatoes.com/m/she_wore_a_yellow_ribbon
Rotten Tomatoes The Barkleys of Broadway 1949,https://www.rottentomatoes.com/m/barkleys_of_broadway
Rotten Tomatoes Little Women 1949,https://en.wikipedia.org/wiki/Little_Women_(1949_film)
Rotten Tomatoes Sand 1949,https://www.rottentomatoes.com/m/sand_1949
Rotten Tomatoes The Furies 1950,https://www.rottentomatoes.com/m/the_furies
Rotten Tomatoes Annie Get Your Gun 1950,https://www.rottentomatoes.com/m/annie_get_your_gun
Rotten Tomatoes The Flame and the Arrow 1950,https://www.rottentomatoes.com/m/flame_and_the_arrow/reviews
Rotten Tomatoes Samson and Delilah 1950,https://www.rottentomatoes.com/m/1018126-samson_and_delilah
Rotten Tomatoes Strangers on a Train 1951,https://www.rottentomatoes.com/m/strangers_on_a_train
Rotten Tomatoes Show Boat 1951,https://www.rottentomatoes.com/m/1018916-show_boat
Rotten Tomatoes When Worlds Collide 1951,https://www.rottentomatoes.com/m/when_worlds_collide
Rotten Tomatoes The Big Sky 1952,https://www.rottentomatoes.com/m/big_sky
Rotten Tomatoes My Cousin Rachel 1952,https://www.rottentomatoes.com/m/my-cousin-rachel
Rotten Tomatoes Navajo 1952,https://www.rottentomatoes.com/m/navajo
Rotten Tomatoes Hans Christian Andersen 1952,https://www.rottentomatoes.com/m/hans_christian_andersen
Rotten Tomatoes Million Dollar Mermaid 1952,https://www.rottentomatoes.com/m/million_dollar_mermaid
Rotten Tomatoes The Snows of Kilimanjaro 1952,https://www.rottentomatoes.com/m/snows_of_kilimanjaro
Rotten Tomatoes The Four Poster 1953,https://www.rottentomatoes.com/m/the-four-poster
Rotten Tomatoes Martin Luther 1953,https://www.rottentomatoes.com/m/1013420-martin_luther
Rotten Tomatoes All the Brothers Were Valiant 1953,https://www.rottentomatoes.com/m/all_the_brothers_were_valiant
Rotten Tomatoes Beneath the 12Mile Reef 1953,https://www.rottentomatoes.com/m/beneath_the_12mile_reef
Rotten Tomatoes Executive Suite 1954,https://www.rottentomatoes.com/m/executive_suite
Rotten Tomatoes Rogue Cop 1954,https://www.rottentomatoes.com/m/rogue_cop
Rotten Tomatoes The Egyptian 1954,https://www.rottentomatoes.com/m/egyptian
Rotten Tomatoes The Silver Chalice 1954,https://www.rottentomatoes.com/m/silver_chalice
Rotten Tomatoes Queen Bee 1955,https://www.rottentomatoes.com/m/queen_bee
Rotten Tomatoes To Catch a Thief 1955,https://www.rottentomatoes.com/m/to_catch_a_thief
Rotten Tomatoes Guys and Dolls 1955,https://www.rottentomatoes.com/m/guys_and_dolls
Rotten Tomatoes A Man Called Peter 1955,https://www.rottentomatoes.com/m/man_called_peter
Rotten Tomatoes Oklahoma 1955,https://www.rottentomatoes.com/m/oklahoma
Rotten Tomatoes The Harder They Fall 1956,https://www.rottentomatoes.com/m/the_harder_they_fall
Rotten Tomatoes Stagecoach to Fury 1956,https://www.rottentomatoes.com/m/stagecoach_to_fury
Rotten Tomatoes An Affair to Remember 1957,https://www.rottentomatoes.com/m/affair_to_remember
Rotten Tomatoes Desire Under the Elms 1958,https://www.rottentomatoes.com/m/desire_under_the_elms
Rotten Tomatoes The Young Lions 1958,https://www.rottentomatoes.com/m/young_lions
Rotten Tomatoes South Pacific 1958,https://www.rottentomatoes.com/m/south_pacific
Rotten Tomatoes Career 1959,https://en.wikipedia.org/wiki/Career_(1959_film)
Rotten Tomatoes The Young Philadelphians 1959,https://www.rottentomatoes.com/m/the_young_philadelphians
Rotten Tomatoes The Big Fisherman 1959,https://www.rottentomatoes.com/m/the-big-fisherman
Rotten Tomatoes The Five Pennies 1959,https://www.rottentomatoes.com/m/five_pennies
Rotten Tomatoes Porgy and Bess 1959,https://www.rottentomatoes.com/m/10000604-porgy_and_bess
Rotten Tomatoes Spartacus 1960,https://www.rottentomatoes.com/m/1019544-spartacus
Rotten Tomatoes Exodus 1960,https://www.rottentomatoes.com/m/1006872-exodus
Rotten Tomatoes Pepe 1960,https://www.rottentomatoes.com/m/pepe
Rotten Tomatoes The AbsentMinded Professor 1961,https://www.rottentomatoes.com/m/absentminded_professor
Rotten Tomatoes The Childrens Hour 1961,https://www.rottentomatoes.com/m/childrens_hour
Rotten Tomatoes One Two Three 1961,https://www.rottentomatoes.com/m/1015567-one_two_three
Rotten Tomatoes Flower Drum Song 1961,https://www.rottentomatoes.com/m/flower_drum_song
Rotten Tomatoes A Majority of One 1961,https://www.rottentomatoes.com/m/majority_of_one
Rotten Tomatoes OneEyed Jacks 1961,https://www.rottentomatoes.com/m/one_eyed_jacks
Rotten Tomatoes Two for the Seesaw 1962,https://www.rottentomatoes.com/m/two_for_the_seesaw
Rotten Tomatoes Gypsy 1962,https://www.rottentomatoes.com/m/1009076-gypsy
Rotten Tomatoes Hatari 1962,https://www.rottentomatoes.com/m/hatari
Rotten Tomatoes The Wonderful World of the Brothers Grimm 1962,https://www.rottentomatoes.com/m/wonderful_world_of_the_brothers_grimm
Rotten Tomatoes The Balcony 1963,https://en.wikipedia.org/wiki/The_Balcony_(film)
Rotten Tomatoes The Caretakers 1963,https://www.rottentomatoes.com/m/the_caretakers_1963
Rotten Tomatoes Its a Mad Mad Mad Mad World 1963,https://www.rottentomatoes.com/m/its_a_mad_mad_mad_mad_world
Rotten Tomatoes The Americanization of Emily 1964,https://www.rottentomatoes.com/m/americanization_of_emily
Rotten Tomatoes Fate Is the Hunter 1964,https://en.wikipedia.org/wiki/Fate_Is_the_Hunter_(film)
Rotten Tomatoes HushHush Sweet Charlotte 1964,https://www.rottentomatoes.com/m/hushhush_sweet_charlotte
Rotten Tomatoes The Night of the Iguana 1964,https://www.rottentomatoes.com/m/night_of_the_iguana
Rotten Tomatoes Cheyenne Autumn 1964,https://www.rottentomatoes.com/m/cheyenne_autumn
Rotten Tomatoes In Harms Way 1965,https://www.rottentomatoes.com/m/in_harms_way
Rotten Tomatoes King Rat 1965,https://www.rottentomatoes.com/m/king_rat
Rotten Tomatoes Morituri 1965,https://www.rottentomatoes.com/m/morituri
Rotten Tomatoes The Agony and the Ecstasy 1965,https://www.rottentomatoes.com/m/agony_and_the_ecstasy
Rotten Tomatoes The Great Race 1965,https://www.rottentomatoes.com/m/1008852-great_race
Rotten Tomatoes The Greatest Story Ever Told 1965,https://www.rottentomatoes.com/m/greatest_story_ever_told
Rotten Tomatoes Is Paris Burning 1966,https://www.rottentomatoes.com/m/is_paris_burning
Rotten Tomatoes Seconds 1966,https://www.rottentomatoes.com/m/seconds
Rotten Tomatoes Fantastic Voyage 1966,https://www.rottentomatoes.com/m/fantastic_voyage
Rotten Tomatoes Hawaii 1966,https://www.rottentomatoes.com/m/1009293-hawaii
Rotten Tomatoes Camelot 1967,https://www.rottentomatoes.com/m/camelot
Rotten Tomatoes Ice Station Zebra 1968,https://www.rottentomatoes.com/m/ice_station_zebra
Rotten Tomatoes Star 1968,https://www.rottentomatoes.com/m/1043984-star
Rotten Tomatoes Marooned 1969,https://www.rottentomatoes.com/m/marooned
Rotten Tomatoes Tora Tora Tora 1970,https://www.rottentomatoes.com/m/tora_tora_tora
Rotten Tomatoes 1776 1972,https://www.rottentomatoes.com/m/1776
Rotten Tomatoes Butterflies Are Free 1972,https://www.rottentomatoes.com/m/butterflies_are_free
Rotten Tomatoes The Poseidon Adventure 1972,https://www.rottentomatoes.com/m/1016584-poseidon_adventure
Rotten Tomatoes Jonathan Livingston Seagull 1973,https://www.rottentomatoes.com/m/jonathan_livingston_seagull
Rotten Tomatoes Earthquake 1974,https://www.rottentomatoes.com/m/earthquake
Rotten Tomatoes The Day of the Locust 1975,https://www.rottentomatoes.com/m/day_of_the_locust
Rotten Tomatoes Funny Lady 1975,https://www.rottentomatoes.com/m/funny_lady
Rotten Tomatoes The Hindenburg 1975,https://www.rottentomatoes.com/m/1009649-hindenburg
Rotten Tomatoes King Kong 1976,https://www.rottentomatoes.com/m/1011617-king_kong
Rotten Tomatoes Logans Run 1976,https://www.rottentomatoes.com/m/logans_run
Rotten Tomatoes A Star Is Born 1976,https://www.rottentomatoes.com/m/1019831-star_is_born
Rotten Tomatoes Islands in the Stream 1977,https://www.rottentomatoes.com/m/1010762-islands_in_the_stream
Rotten Tomatoes Looking for Mr Goodbar 1977,https://www.rottentomatoes.com/m/looking_for_mr_goodbar
Rotten Tomatoes The Wiz 1978,https://www.rottentomatoes.com/m/wiz
Rotten Tomatoes 1941 1979,https://www.rottentomatoes.com/m/1941
Rotten Tomatoes The Black Hole 1979,https://www.rottentomatoes.com/m/1002497-black_hole
Rotten Tomatoes The Blue Lagoon 1980,https://www.rottentomatoes.com/m/blue_lagoon
Rotten Tomatoes The Formula 1980,https://www.rottentomatoes.com/m/formula
Rotten Tomatoes Excalibur 1981,https://www.rottentomatoes.com/m/excalibur
Rotten Tomatoes Flashdance 1983,https://www.rottentomatoes.com/m/flashdance
Rotten Tomatoes Zelig 1983,https://www.rottentomatoes.com/m/zelig
Rotten Tomatoes The Natural 1984,https://www.rottentomatoes.com/m/natural
Rotten Tomatoes Star Trek IV The Voyage Home 1986,https://www.rottentomatoes.com/m/star_trek_iv_the_voyage_home
Rotten Tomatoes Empire of the Sun 1987,https://www.rottentomatoes.com/m/empire_of_the_sun
Rotten Tomatoes Matewan 1987,https://www.rottentomatoes.com/m/matewan_a_luta_final
Rotten Tomatoes Tequila Sunrise 1988,https://www.rottentomatoes.com/m/tequila_sunrise
Rotten Tomatoes Who Framed Roger Rabbit 1988,https://www.rottentomatoes.com/m/who_framed_roger_rabbit
Rotten Tomatoes The Abyss 1989,https://www.rottentomatoes.com/m/abyss
Rotten Tomatoes Blaze 1989,https://www.rottentomatoes.com/m/blaze
Rotten Tomatoes Dick Tracy 1990,https://www.rottentomatoes.com/m/1029314-dick_tracy
Rotten Tomatoes Henry June 1990,https://en.wikipedia.org/wiki/Henry_%26_June
Rotten Tomatoes Terminator 2 Judgment Day 1991,https://www.rottentomatoes.com/m/terminator_2_judgment_day
Rotten Tomatoes Hoffa 1992,https://www.rottentomatoes.com/m/hoffa
Rotten Tomatoes The Lover 1992,https://www.rottentomatoes.com/m/lover
Rotten Tomatoes Farewell My Concubine 1993,https://www.rottentomatoes.com/m/farewell_my_concubine
Rotten Tomatoes Searching for Bobby Fischer 1993,https://www.rottentomatoes.com/m/searching_for_bobby_fischer
Rotten Tomatoes Wyatt Earp 1994,https://www.rottentomatoes.com/m/1052698-wyatt_earp
Rotten Tomatoes Batman Forever 1995,https://www.rottentomatoes.com/m/batman_forever
Rotten Tomatoes A Little Princess 1995,https://www.rottentomatoes.com/m/1061812-little_princess
Rotten Tomatoes Shanghai Triad 1995,https://www.rottentomatoes.com/m/shanghai_triad
Rotten Tomatoes Evita 1996,https://www.rottentomatoes.com/m/evita
Rotten Tomatoes Fly Away Home 1996,https://www.rottentomatoes.com/m/fly_away_home
Rotten Tomatoes Michael Collins 1996,https://www.rottentomatoes.com/m/michael_collins
Rotten Tomatoes Amistad 1997,https://www.rottentomatoes.com/m/amistad
Rotten Tomatoes Kundun 1997,https://www.rottentomatoes.com/m/kundun
Rotten Tomatoes A Civil Action 1998,https://www.rottentomatoes.com/m/civil_action
Rotten Tomatoes Sleepy Hollow 1999,https://www.rottentomatoes.com/m/sleepy_hollow
Rotten Tomatoes Snow Falling on Cedars 1999,https://www.rottentomatoes.com/m/snow_falling_on_cedars
Rotten Tomatoes Malena 2000,https://www.rottentomatoes.com/m/1101561-1101561-malena/reviews?type=all-critics
Rotten Tomatoes The Patriot 2000,https://www.rottentomatoes.com/m/1098149-patriot
Rotten Tomatoes The Man Who Wasnt There 2001,https://www.rottentomatoes.com/m/man_who_wasnt_there
Rotten Tomatoes Girl with a Pearl Earring 2003,https://www.rottentomatoes.com/m/girl_with_a_pearl_earring
Rotten Tomatoes House of Flying Daggers 2004,https://www.rottentomatoes.com/m/house_of_flying_daggers
Rotten Tomatoes The Passion of the Christ 2004,https://www.rottentomatoes.com/m/passion_of_the_christ
Rotten Tomatoes The Phantom of the Opera 2004,https://www.rottentomatoes.com/m/phantom_of_the_opera
Rotten Tomatoes A Very Long Engagement 2004,https://www.rottentomatoes.com/m/a_very_long_engagement_2004
Rotten Tomatoes Batman Begins 2005,https://www.rottentomatoes.com/m/batman_begins
Rotten Tomatoes The New World 2005,https://www.rottentomatoes.com/m/1152954-new_world
Rotten Tomatoes The Black Dahlia 2006,https://www.rottentomatoes.com/m/black_dahlia
Rotten Tomatoes The Illusionist 2006,https://www.rottentomatoes.com/m/illusionist
Rotten Tomatoes The Prestige 2006,https://www.rottentomatoes.com/m/prestige
Rotten Tomatoes The Assassination of Jesse James by the Coward Robert Ford 2007,https://www.rottentomatoes.com/m/assassination_of_jesse_james_by_the_coward_robert_ford
Rotten Tomatoes The Dark Knight 2008,https://www.rottentomatoes.com/m/the_dark_knight
Rotten Tomatoes Harry Potter and the HalfBlood Prince 2009,https://www.rottentomatoes.com/m/harry_potter_and_the_half_blood_prince
Rotten Tomatoes The White Ribbon 2009,https://www.rottentomatoes.com/m/white_ribbon
Rotten Tomatoes Anna Karenina 2012,https://www.rottentomatoes.com/m/anna_karenina_2012
Rotten Tomatoes Skyfall 2012,https://www.rottentomatoes.com/m/skyfall
Rotten Tomatoes The Grandmaster 2013,https://www.rottentomatoes.com/m/the_grandmaster
Rotten Tomatoes Inside Llewyn Davis 2013,https://www.rottentomatoes.com/m/inside_llewyn_davis_2013
Rotten Tomatoes Prisoners 2013,https://www.rottentomatoes.com/m/prisoners_2013
Rotten Tomatoes Ida 2014,https://www.rottentomatoes.com/m/ida_2013
Rotten Tomatoes Mr Turner 2014,https://www.rottentomatoes.com/m/mr_turner
Rotten Tomatoes Unbroken 2014,https://www.rottentomatoes.com/m/unbroken_2014
Rotten Tomatoes The Hateful Eight 2015,https://www.rottentomatoes.com/m/the_hateful_eight
Rotten Tomatoes Sicario 2015,https://www.rottentomatoes.com/m/sicario_2015
Rotten Tomatoes Silence 2016,https://www.rottentomatoes.com/m/silence_2016_2
Rotten Tomatoes Never Look Away 2018,https://www.rottentomatoes.com/m/never_look_away
Rotten Tomatoes The Lighthouse 2019,https://www.rottentomatoes.com/m/the_lighthouse_2019
Rotten Tomatoes News of the World 2020,https://www.rottentomatoes.com/m/news_of_the_world
Rotten Tomatoes Bardo False Chronicle of a Handful of Truths 2022,https://www.rottentomatoes.com/m/bardo_false_chronicle_of_a_handful_of_truths
Rotten Tomatoes Empire of Light 2022,https://www.rottentomatoes.com/m/empire_of_light
Rotten Tomatoes El Conde 2023,https://www.rottentomatoes.com/m/el_conde
Rotten Tomatoes Maria 2024,https://www.rottentomatoes.com/m/maria_2024
